Order ID,Order Date,Region,Category,Sales,Profit
CA-2014-125388,20-10-2014,East,Furniture,56.56,14.7056
CA-2014-125388,20-10-2014,East,Office Supplies,32.7,8.502
CA-2014-155705,22-08-2014,South,Furniture,866.4,225.264
CA-2014-149160,24-11-2014,Central,Furniture,28.4,11.076
CA-2014-149160,24-11-2014,Central,Office Supplies,287.92,138.2016
CA-2011-101476,12-09-2011,East,Technology,69.99,30.0957
CA-2014-152275,02-10-2014,Central,Office Supplies,6.672,0.5004
US-2013-123750,16-04-2013,South,Office Supplies,189.588,-145.3508
US-2013-123750,16-04-2013,South,Technology,408.744,76.6395
US-2013-123750,16-04-2013,South,Technology,291.96,54.7425
US-2013-123750,16-04-2013,South,Office Supplies,4.768,-0.7748
CA-2013-127369,07-06-2013,East,Office Supplies,714.3,207.147
US-2011-150574,19-12-2011,South,Office Supplies,4.812,-3.6892
US-2011-150574,19-12-2011,South,Technology,247.8,-18.585
CA-2013-147375,13-06-2013,Central,Technology,1007.979,43.1991
CA-2013-147375,13-06-2013,Central,Office Supplies,313.488,113.6394
CA-2014-130043,16-09-2014,Central,Office Supplies,31.872,11.5536
CA-2014-157252,21-01-2014,East,Furniture,207.846,2.3094
CA-2013-115756,06-09-2013,Central,Furniture,12.22,3.666
CA-2013-115756,06-09-2013,Central,Office Supplies,194.94,23.3928
CA-2013-115756,06-09-2013,Central,Office Supplies,70.95,20.5755
CA-2013-115756,06-09-2013,Central,Office Supplies,91.36,42.0256
CA-2013-115756,06-09-2013,Central,Furniture,242.94,29.1528
CA-2013-115756,06-09-2013,Central,Office Supplies,22.05,10.584
CA-2014-154214,21-03-2014,Central,Furniture,2.91,1.3677
CA-2013-166674,02-04-2013,East,Office Supplies,59.52,15.4752
CA-2013-166674,02-04-2013,East,Office Supplies,161.94,9.7164
CA-2013-166674,02-04-2013,East,Office Supplies,263.88,71.2476
CA-2013-166674,02-04-2013,East,Office Supplies,30.48,7.9248
CA-2013-166674,02-04-2013,East,Office Supplies,9.84,2.8536
CA-2013-166674,02-04-2013,East,Technology,35.12,9.1312
CA-2014-147277,21-10-2014,East,Furniture,284.364,-75.8304
CA-2014-147277,21-10-2014,East,Office Supplies,665.408,66.5408
CA-2013-100153,14-12-2013,Central,Technology,63.88,24.9132
US-2011-110674,13-02-2011,West,Furniture,129.568,-24.294
US-2013-157945,27-09-2013,Central,Furniture,747.558,-96.1146
US-2013-157945,27-09-2013,Central,Office Supplies,8.928,3.348
CA-2012-109638,15-12-2012,West,Office Supplies,103.92,36.372
CA-2012-109638,15-12-2012,West,Technology,899.91,377.9622
CA-2012-109638,15-12-2012,West,Office Supplies,51.312,18.6006
CA-2013-109869,23-04-2013,West,Furniture,23.56,7.068
CA-2013-109869,23-04-2013,West,Furniture,1272.63,-814.4832
CA-2013-109869,23-04-2013,West,Office Supplies,28.485,-20.889
CA-2013-109869,23-04-2013,West,Office Supplies,185.376,-34.758
CA-2013-109869,23-04-2013,West,Office Supplies,78.272,5.8704
US-2012-101399,17-01-2012,Central,Furniture,254.744,-312.0614
CA-2014-154907,01-04-2014,Central,Furniture,205.3328,-36.2352
US-2013-100419,17-12-2013,Central,Office Supplies,4.788,-7.9002
CA-2012-154144,20-12-2012,East,Office Supplies,55.48,26.6304
CA-2011-144666,09-11-2011,West,Office Supplies,340.92,3.4092
CA-2011-144666,09-11-2011,West,Furniture,222.666,10.4784
CA-2011-144666,09-11-2011,West,Technology,703.968,87.996
CA-2011-144666,09-11-2011,West,Office Supplies,92.52,24.9804
CA-2011-144666,09-11-2011,West,Office Supplies,62.65,28.819
CA-2011-144666,09-11-2011,West,Office Supplies,94.85,45.528
CA-2013-103891,13-07-2013,West,Technology,95.76,7.182
CA-2013-152632,28-10-2013,East,Furniture,40.2,19.296
CA-2013-100790,27-06-2013,East,Office Supplies,14.7,6.615
CA-2013-100790,27-06-2013,East,Office Supplies,704.25,84.51
CA-2011-134677,06-10-2011,West,Technology,9.09,1.9089
CA-2011-127691,22-07-2011,East,Office Supplies,5.96,1.6688
CA-2011-127691,22-07-2011,East,Technology,159.98,57.5928
CA-2014-140963,11-06-2014,West,Office Supplies,29.6,14.8
CA-2014-140963,11-06-2014,West,Furniture,514.165,-30.245
CA-2014-140963,11-06-2014,West,Technology,279.96,17.4975
CA-2011-154627,29-10-2011,Central,Technology,2735.952,341.994
CA-2011-133753,09-06-2011,Central,Technology,7.992,0.5994
CA-2011-133753,09-06-2011,Central,Technology,63.984,10.3974
CA-2011-133753,09-06-2011,Central,Office Supplies,70.368,6.1572
CA-2011-113362,14-09-2011,East,Office Supplies,449.15,8.983
CA-2011-113362,14-09-2011,East,Office Supplies,11.07,5.0922
CA-2013-169166,10-05-2013,West,Technology,93.98,13.1572
US-2013-120929,19-03-2013,South,Furniture,189.882,-94.941
CA-2012-134782,27-12-2012,South,Office Supplies,105.42,51.6558
CA-2013-126158,26-07-2013,West,Office Supplies,119.616,40.3704
CA-2013-126158,26-07-2013,West,Furniture,255.76,81.8432
CA-2013-126158,26-07-2013,West,Furniture,241.568,18.1176
CA-2013-126158,26-07-2013,West,Furniture,69.3,22.869
US-2013-105578,31-05-2013,West,Office Supplies,22.62,-15.08
US-2013-105578,31-05-2013,West,Office Supplies,14.952,-11.9616
US-2013-105578,31-05-2013,West,Furniture,801.568,50.098
US-2013-105578,31-05-2013,West,Office Supplies,2.376,-1.9008
US-2013-105578,31-05-2013,West,Office Supplies,32.792,11.8871
CA-2014-134978,13-11-2014,East,Office Supplies,15.92,5.373
CA-2012-145352,16-03-2012,South,Office Supplies,2.74,0.7398
CA-2012-145352,16-03-2012,South,Office Supplies,8.34,2.1684
CA-2012-145352,16-03-2012,South,Office Supplies,46.74,11.685
CA-2012-145352,16-03-2012,South,Office Supplies,6354.95,3177.475
CA-2014-135307,27-11-2014,Central,Furniture,126.3,40.416
CA-2014-135307,27-11-2014,Central,Technology,38.04,12.1728
CA-2013-106341,21-10-2013,East,Office Supplies,7.152,0.7152
CA-2014-163405,22-12-2014,West,Office Supplies,6.63,1.7901
CA-2014-163405,22-12-2014,West,Office Supplies,5.88,1.7052
CA-2014-127432,23-01-2014,West,Technology,2999.95,1379.977
CA-2014-127432,23-01-2014,West,Office Supplies,51.45,13.8915
CA-2014-127432,23-01-2014,West,Office Supplies,11.96,5.382
CA-2014-127432,23-01-2014,West,Office Supplies,1126.02,56.301
CA-2012-157812,22-03-2012,Central,Technology,18.392,5.2877
CA-2012-157812,22-03-2012,Central,Office Supplies,129.568,-25.9136
CA-2012-157812,22-03-2012,Central,Office Supplies,14.112,-21.168
CA-2014-145142,24-01-2014,Central,Furniture,210.98,21.098
US-2013-139486,22-05-2013,West,Technology,55.176,-12.4146
US-2013-139486,22-05-2013,West,Technology,66.26,27.1666
CA-2012-158792,26-12-2012,East,Office Supplies,22.2,10.434
CA-2014-113558,22-10-2014,South,Furniture,683.952,42.747
CA-2014-113558,22-10-2014,South,Furniture,45.696,5.1408
US-2012-138303,03-09-2012,East,Office Supplies,36.336,-7.2672
US-2012-138303,03-09-2012,East,Office Supplies,666.248,-149.9058
US-2012-138303,03-09-2012,East,Office Supplies,52.512,19.692
CA-2012-102848,07-11-2012,West,Furniture,190.72,11.92
US-2014-129441,08-09-2014,West,Furniture,47.94,2.397
CA-2013-168753,30-05-2013,South,Technology,979.95,274.386
CA-2013-168753,30-05-2013,South,Office Supplies,22.75,11.375
CA-2013-126613,11-07-2013,West,Office Supplies,16.768,1.4672
US-2014-122637,04-09-2014,Central,Office Supplies,42.616,-68.1856
CA-2012-147851,03-12-2012,East,Office Supplies,10.752,3.36
CA-2012-134894,07-12-2012,South,Office Supplies,152.94,41.2938
CA-2012-134894,07-12-2012,South,Furniture,283.92,70.98
CA-2011-140795,02-02-2011,Central,Technology,468.9,206.316
CA-2013-136924,15-07-2013,West,Technology,380.864,38.0864
US-2012-120131,18-12-2012,East,Office Supplies,646.776,-145.5246
CA-2011-103849,11-05-2011,Central,Technology,58.112,7.264
CA-2011-103849,11-05-2011,Central,Technology,100.792,6.2995
CA-2011-103849,11-05-2011,Central,Furniture,66.112,-84.2928
CA-2014-162929,20-11-2014,East,Office Supplies,41.28,13.932
CA-2014-162929,20-11-2014,East,Office Supplies,13.36,6.4128
CA-2012-113173,15-11-2012,Central,Office Supplies,250.272,15.642
CA-2012-113173,15-11-2012,Central,Office Supplies,11.364,-17.046
CA-2012-113173,15-11-2012,Central,Office Supplies,8.72,-1.744
CA-2013-136406,16-04-2013,West,Furniture,1121.568,0
CA-2014-112774,12-09-2014,South,Furniture,34.504,6.0382
CA-2014-101945,25-11-2014,Central,Office Supplies,10.824,2.5707
CA-2014-100650,30-06-2014,West,Office Supplies,1295.78,310.9872
CA-2011-155852,03-03-2011,South,Office Supplies,19.456,3.4048
CA-2013-113243,11-06-2013,West,Office Supplies,20.7,9.936
CA-2013-113243,11-06-2013,West,Furniture,1335.68,-217.048
CA-2013-113243,11-06-2013,West,Office Supplies,32.4,15.552
CA-2014-118731,21-11-2014,West,Furniture,42.6,16.614
CA-2014-118731,21-11-2014,West,Office Supplies,84.056,27.3182
CA-2011-145576,14-09-2011,South,Office Supplies,13,1.3
CA-2011-145576,14-09-2011,South,Furniture,13.128,3.7743
CA-2012-130736,07-12-2012,West,Office Supplies,3.96,0
CA-2012-130736,07-12-2012,West,Office Supplies,2.61,1.2006
CA-2014-137099,08-12-2014,West,Technology,374.376,46.797
CA-2014-156951,02-10-2014,West,Office Supplies,91.84,45.0016
CA-2014-156951,02-10-2014,West,Office Supplies,81.088,27.3672
CA-2014-156951,02-10-2014,West,Office Supplies,19.44,9.3312
CA-2014-156951,02-10-2014,West,Furniture,451.152,0
CA-2014-164826,29-12-2014,East,Office Supplies,72.45,34.776
CA-2014-164826,29-12-2014,East,Office Supplies,13.96,6.4216
CA-2014-164826,29-12-2014,East,Office Supplies,33.264,11.2266
CA-2014-164826,29-12-2014,East,Technology,14.85,4.0095
CA-2013-127250,04-11-2013,West,Office Supplies,8.82,2.3814
CA-2012-149713,18-09-2012,West,Office Supplies,160.72,78.7528
CA-2012-149713,18-09-2012,West,Office Supplies,19.92,9.7608
CA-2012-149713,18-09-2012,West,Office Supplies,7.3,2.19
CA-2014-118640,21-07-2014,Central,Office Supplies,69.712,8.714
CA-2014-118640,21-07-2014,Central,Furniture,8.792,-5.7148
CA-2012-132906,10-09-2012,West,Office Supplies,51.52,1.5456
CA-2014-145233,02-12-2014,West,Technology,470.376,52.9173
CA-2014-145233,02-12-2014,West,Technology,105.584,9.2386
CA-2014-145233,02-12-2014,West,Office Supplies,31.152,3.5046
CA-2014-145233,02-12-2014,West,Office Supplies,6.783,-4.7481
CA-2014-145233,02-12-2014,West,Technology,406.368,30.4776
CA-2012-128139,03-07-2012,South,Furniture,70.98,4.9686
CA-2012-128139,03-07-2012,South,Office Supplies,294.93,144.5157
US-2013-156986,21-03-2013,West,Technology,84.784,-20.1362
US-2013-156986,21-03-2013,West,Office Supplies,20.736,7.2576
US-2013-156986,21-03-2013,West,Office Supplies,16.821,-12.8961
US-2013-156986,21-03-2013,West,Office Supplies,10.368,3.6288
CA-2011-135405,10-01-2011,Central,Office Supplies,9.344,1.168
CA-2011-135405,10-01-2011,Central,Technology,31.2,9.75
CA-2011-131450,08-08-2011,West,Office Supplies,76.12,22.0748
CA-2011-131450,08-08-2011,West,Technology,1199.976,434.9913
CA-2011-131450,08-08-2011,West,Technology,445.96,55.745
CA-2011-131450,08-08-2011,West,Furniture,327.76,91.7728
CA-2013-120180,15-07-2013,East,Office Supplies,11.632,1.0178
US-2013-100720,17-07-2013,East,Technology,143.982,-28.7964
US-2013-100720,17-07-2013,East,Technology,494.376,-115.3544
US-2013-100720,17-07-2013,East,Office Supplies,5.84,0.73
CA-2011-149958,15-03-2011,South,Office Supplies,142.776,17.847
CA-2011-149958,15-03-2011,South,Furniture,45.696,5.1408
CA-2011-149958,15-03-2011,South,Office Supplies,7.218,-5.5338
CA-2011-149958,15-03-2011,South,Office Supplies,43.188,-31.6712
CA-2011-149958,15-03-2011,South,Office Supplies,131.904,47.8152
US-2011-105767,23-05-2011,East,Office Supplies,3.282,-2.6256
US-2011-105767,23-05-2011,East,Office Supplies,21.168,2.3814
US-2011-105767,23-05-2011,East,Technology,55.188,-10.1178
CA-2013-161816,29-04-2013,Central,Technology,369.576,41.5773
CA-2013-161816,29-04-2013,Central,Office Supplies,15.712,5.6956
CA-2013-121223,12-09-2013,East,Office Supplies,8.448,2.64
CA-2013-121223,12-09-2013,East,Technology,728.946,-157.9383
CA-2014-138611,15-11-2014,East,Technology,119.94,15.992
CA-2014-138611,15-11-2014,East,Office Supplies,3.648,-2.7968
CA-2014-117947,19-08-2014,East,Furniture,40.48,15.7872
CA-2014-117947,19-08-2014,East,Furniture,9.94,3.0814
CA-2014-117947,19-08-2014,East,Office Supplies,107.424,33.57
CA-2014-117947,19-08-2014,East,Technology,37.91,10.9939
CA-2014-117947,19-08-2014,East,Furniture,88.02,27.2862
US-2011-111171,26-12-2011,Central,Office Supplies,8.69,-14.773
CA-2012-138009,29-11-2012,Central,Furniture,301.96,87.5684
CA-2012-138009,29-11-2012,Central,Office Supplies,555.21,178.901
CA-2012-138009,29-11-2012,Central,Office Supplies,523.48,130.87
CA-2012-138009,29-11-2012,Central,Office Supplies,161.82,46.9278
CA-2014-163020,16-09-2014,East,Furniture,35.56,12.0904
CA-2014-153787,20-05-2014,West,Office Supplies,97.16,28.1764
CA-2014-133431,18-12-2014,West,Office Supplies,15.24,5.1435
CA-2014-133431,18-12-2014,West,Office Supplies,13.23,6.0858
US-2013-135720,12-12-2013,West,Office Supplies,243.384,-51.7191
US-2013-135720,12-12-2013,West,Technology,119.8,29.95
US-2013-135720,12-12-2013,West,Technology,300.768,30.0768
CA-2014-144694,25-09-2014,South,Technology,17.88,2.4585
CA-2014-144694,25-09-2014,South,Office Supplies,235.944,85.5297
CA-2012-168004,04-10-2012,South,Furniture,392.94,43.2234
US-2013-123470,16-08-2013,West,Office Supplies,18.882,-13.8468
US-2013-123470,16-08-2013,West,Office Supplies,122.328,12.2328
CA-2013-115917,21-05-2013,West,Furniture,1049.2,272.792
CA-2013-115917,21-05-2013,West,Office Supplies,15.424,5.0128
CA-2013-147067,19-12-2013,Central,Furniture,18.84,6.0288
CA-2014-167913,31-07-2014,West,Office Supplies,330.4,85.904
CA-2014-167913,31-07-2014,West,Office Supplies,26.25,12.6
CA-2014-106103,11-06-2014,Central,Technology,132.52,54.3332
US-2014-127719,22-07-2014,East,Office Supplies,6.48,3.1752
CA-2014-126221,31-12-2014,Central,Office Supplies,209.3,56.511
CA-2013-103947,02-04-2013,West,Office Supplies,31.56,9.8625
CA-2013-103947,02-04-2013,West,Office Supplies,30.144,3.0144
CA-2013-160745,12-12-2013,West,Furniture,14.8,6.068
CA-2013-160745,12-12-2013,West,Technology,302.376,22.6782
CA-2013-160745,12-12-2013,West,Technology,316,31.6
CA-2013-132661,24-10-2013,East,Office Supplies,379.4,178.318
CA-2014-140844,20-06-2014,East,Office Supplies,97.82,45.9754
CA-2014-140844,20-06-2014,East,Technology,103.12,10.312
CA-2013-137239,23-08-2013,East,Office Supplies,113.552,8.5164
CA-2013-137239,23-08-2013,East,Office Supplies,3.318,-2.6544
CA-2013-137239,23-08-2013,East,Office Supplies,134.288,45.3222
US-2013-156097,20-09-2013,Central,Furniture,701.372,-50.098
US-2013-156097,20-09-2013,Central,Office Supplies,2.308,-3.462
CA-2012-146563,24-08-2012,Central,Office Supplies,999.432,124.929
CA-2012-146563,24-08-2012,Central,Office Supplies,724.08,-135.765
CA-2012-146563,24-08-2012,Central,Furniture,918.785,-118.1295
CA-2012-146563,24-08-2012,Central,Office Supplies,2.724,-4.2222
CA-2013-123666,27-03-2013,East,Office Supplies,459.95,18.398
CA-2013-143308,05-11-2013,South,Office Supplies,10.74,5.2626
CA-2014-132682,09-06-2014,Central,Office Supplies,23.76,2.079
CA-2014-132682,09-06-2014,Central,Office Supplies,85.056,28.7064
CA-2014-132682,09-06-2014,Central,Technology,381.576,28.6182
CA-2011-156314,24-12-2011,East,Furniture,30.36,8.7285
US-2014-106663,10-06-2014,Central,Furniture,23.976,-14.3856
US-2014-106663,10-06-2014,Central,Furniture,108.925,-71.8905
US-2014-106663,10-06-2014,Central,Office Supplies,36.352,11.36
CA-2014-111178,16-06-2014,Central,Office Supplies,19.56,1.7115
CA-2014-130351,06-12-2014,Central,Office Supplies,61.44,16.5888
CA-2014-130351,06-12-2014,Central,Office Supplies,38.9,17.505
CA-2014-130351,06-12-2014,Central,Technology,99.39,40.7499
US-2014-119438,19-03-2014,Central,Office Supplies,2.688,-7.392
US-2014-119438,19-03-2014,Central,Technology,27.816,4.5201
US-2014-119438,19-03-2014,Central,Furniture,82.524,-41.262
US-2014-119438,19-03-2014,Central,Office Supplies,182.994,-320.2395
CA-2013-164511,20-11-2013,East,Office Supplies,14.352,4.6644
CA-2013-164511,20-11-2013,East,Office Supplies,64.96,2.5984
CA-2013-164511,20-11-2013,East,Office Supplies,68.6,18.522
US-2014-168116,05-11-2014,South,Technology,7999.98,-3839.9904
US-2014-168116,05-11-2014,South,Office Supplies,167.44,14.651
CA-2011-157784,05-07-2011,South,Technology,479.97,163.1898
CA-2011-157784,05-07-2011,South,Office Supplies,14.62,6.8714
CA-2011-157784,05-07-2011,South,Office Supplies,19.44,9.3312
CA-2014-161480,26-12-2014,East,Furniture,191.984,4.7996
US-2011-117135,21-06-2011,South,Furniture,104.01,14.5614
US-2011-117135,21-06-2011,South,Technology,284.82,74.0532
US-2011-117135,21-06-2011,South,Office Supplies,36.84,10.3152
CA-2012-131534,28-03-2012,West,Technology,166.24,24.936
CA-2012-131534,28-03-2012,West,Office Supplies,33.4,16.032
CA-2012-119291,14-05-2012,East,Office Supplies,198.272,17.3488
CA-2012-119291,14-05-2012,East,Office Supplies,47.36,17.76
CA-2012-119291,14-05-2012,East,Office Supplies,200.984,62.8075
CA-2012-119291,14-05-2012,East,Office Supplies,97.696,31.7512
CA-2012-119291,14-05-2012,East,Office Supplies,2.696,0.8088
CA-2012-119291,14-05-2012,East,Office Supplies,18.588,-13.6312
CA-2012-119291,14-05-2012,East,Office Supplies,4.896,-3.4272
CA-2014-114552,03-09-2014,East,Furniture,15.072,4.1448
CA-2013-163755,05-11-2013,West,Furniture,209.88,35.6796
CA-2012-142027,09-04-2012,West,Furniture,369.912,-13.8717
CA-2011-138527,12-09-2011,South,Office Supplies,10.368,3.6288
CA-2011-138527,12-09-2011,South,Office Supplies,166.84,18.7695
CA-2011-138527,12-09-2011,South,Technology,15.216,2.2824
CA-2011-112158,02-12-2011,East,Technology,119.96,52.7824
CA-2011-112158,02-12-2011,East,Furniture,883.92,-110.49
CA-2011-112158,02-12-2011,East,Office Supplies,46.72,15.768
CA-2011-113887,05-04-2011,East,Office Supplies,55.48,26.6304
CA-2014-146136,04-09-2014,South,Office Supplies,24.448,8.8624
US-2014-100048,20-05-2014,East,Office Supplies,281.34,109.7226
US-2014-100048,20-05-2014,East,Technology,307.98,89.3142
US-2014-100048,20-05-2014,East,Technology,299.97,113.9886
CA-2011-153150,01-07-2011,West,Office Supplies,19.92,6.972
CA-2011-130092,12-01-2011,East,Furniture,9.94,3.0814
CA-2014-108910,25-09-2014,East,Furniture,103.056,24.4758
CA-2011-104472,02-06-2011,West,Office Supplies,59.808,19.4376
CA-2011-104472,02-06-2011,West,Furniture,73.32,21.996
CA-2013-112942,13-02-2013,West,Office Supplies,146.82,73.41
CA-2013-142335,16-12-2013,Central,Furniture,1652.94,231.4116
CA-2013-142335,16-12-2013,Central,Office Supplies,296.37,80.0199
CA-2011-117429,07-10-2011,East,Furniture,129.92,21.112
CA-2013-114713,08-07-2013,South,Office Supplies,45.584,5.1282
CA-2014-144113,17-09-2014,Central,Office Supplies,17.568,6.3684
CA-2014-144113,17-09-2014,Central,Technology,55.992,5.5992
US-2013-150861,04-12-2013,East,Office Supplies,182.72,84.0512
US-2013-150861,04-12-2013,East,Furniture,400.032,-153.3456
US-2013-150861,04-12-2013,East,Office Supplies,33.63,10.089
US-2013-150861,04-12-2013,East,Furniture,542.646,102.4998
US-2013-150861,04-12-2013,East,Office Supplies,6.3,3.024
CA-2014-131954,22-01-2014,West,Office Supplies,242.94,9.7176
CA-2014-131954,22-01-2014,West,Technology,179.97,86.3856
CA-2014-131954,22-01-2014,West,Office Supplies,99.696,33.6474
CA-2014-131954,22-01-2014,West,Office Supplies,27.936,9.4284
CA-2014-131954,22-01-2014,West,Furniture,84.98,18.6956
CA-2014-131954,22-01-2014,West,Office Supplies,18.72,6.552
CA-2011-132500,08-09-2011,West,Technology,49.98,8.4966
CA-2011-112326,05-01-2011,Central,Office Supplies,11.784,4.2717
